Chr	Start	End	PeakID	deseq	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padjxFC	region	annotation	Gene.Name	Gene.Type	Called_Korg	Called_Ncr
chr15	64017400	64025600	reg_10410	deseq_down	126.4064516895	-2.4382971355845	0.627284389462629	-3.88706809310734	0.000101462299127099	0.0008887753645612	-3.051	chr15:64017400-64025600	intron	DAPK2	protein-coding	6	5
chr15	64026200	64030000	reg_10411	deseq_down	47.4700987261951	-2.2344736404726	0.58870321546605	-3.79558592813812	0.000147295165710343	0.00118315199369371	-2.927	chr15:64026200-64030000	intron	DAPK2	protein-coding	3	4
chr15	64506800	64508600	reg_10419	deseq_down	32.9836595768512	-1.95762949899821	0.792457175096817	-2.4703284423654	0.0134989049919148	0.0382272665862547	-1.418	chr15:64506800-64508600	intron	ZNF609	protein-coding	5	4
chr15	64566000	64567000	reg_10424	deseq_down	10.7650106771043	-1.76118340428759	0.719529480838331	-2.44768762252189	0.0143776246596074	0.0401090036656029	-1.397	chr15:64566000-64567000	intron	ZNF609	protein-coding	1	2
chr15	64664800	64665600	reg_10428	deseq_down	6.35836513672561	-2.90563926661559	0.72311629389181	-4.0182184956412	5.86398100070285e-05	0.000579118434011519	-3.237	chr15:64664800-64665600	intron	OAZ2	protein-coding	0	3
chr15	65094400	65095800	reg_10432	deseq_down	9.86607385406893	-2.33169182269551	0.743162469434323	-3.13752633992717	0.00170379964677108	0.00785532815690192	-2.105	chr15:65094400-65095800	intron	UBAP1L	protein-coding	0	3
chr15	65277400	65279400	reg_10435	deseq_down	25.410802765133	-1.95804318846397	0.656802624706855	-2.98117442715441	0.00287145189347359	0.0116701289970248	-1.933	chr15:65277400-65279400	intron	SNORA24B	snoRNA	3	3
chr15	65869600	65872200	reg_10440	deseq_down	196.404273392777	-1.59141389256529	0.656832374261347	-2.42286153199276	0.0153987948998778	0.0423438070973457	-1.373	chr15:65869600-65872200	intron	RAB11A	protein-coding	0	2
chr15	66302800	66305800	reg_10450	deseq_down	19.4640616445273	-2.20440152844411	0.653194022568138	-3.37480358405171	0.000738683917476164	0.00410374442923555	-2.387	chr15:66302800-66305800	intron	DIS3L	protein-coding	1	3
chr15	66617200	66620000	reg_10455	deseq_down	42.2787101185008	-2.26728194926162	0.697328955216038	-3.25138076126381	0.00114845937809774	0.00576651716867948	-2.239	chr15:66617200-66620000	intron	LINC01169	ncRNA	5	4
chr15	66620800	66623600	reg_10456	deseq_down	43.8083732600572	-3.38163972235315	0.794645395389579	-4.25553302387825	2.08551578238954e-05	0.000257722402174756	-3.589	chr15:66620800-66623600	intron	LINC01169	ncRNA	2	4
chr15	66670000	66671800	reg_10457	deseq_down	20.3802035707456	-3.00479554748351	0.746974526275905	-4.02262117620548	5.75540264276037e-05	0.000571465031681703	-3.243	chr15:66670000-66671800	intron	SMAD6	protein-coding	2	3
chr15	66841600	66843600	reg_10461	deseq_down	66.0497609272849	-2.46464410829204	0.605390425421268	-4.07116466464925	4.67786664789986e-05	0.000484991600393478	-3.314	chr15:66841600-66843600	Intergenic	LINC02206	ncRNA	4	5
chr15	66851000	66852000	reg_10462	deseq_down	6.42319841546444	-3.00720884933553	0.945294954803448	-3.18123865366531	0.00146646769701535	0.00699197262138394	-2.155	chr15:66851000-66852000	Intergenic	LINC02206	ncRNA	0	2
chr15	67076400	67079600	reg_10468	deseq_down	60.6489677895398	-1.53136502492831	0.614467442133807	-2.49218253063249	0.0126960772649472	0.0364723662902932	-1.438	chr15:67076400-67079600	intron	SMAD3	protein-coding	7	4
chr15	67085800	67089400	reg_10470	deseq_down	38.5304684555271	-2.15723617787975	0.656190258207815	-3.28751631237499	0.00101075333198096	0.00522126328962364	-2.282	chr15:67085800-67089400	intron	SMAD3	protein-coding	3	4
chr15	67161400	67162600	reg_10477	deseq_down	13.6238278596725	-1.6051233929605	0.633194739171951	-2.53496008993943	0.0112460137765599	0.0332418345767661	-1.478	chr15:67161400-67162600	intron	SMAD3	protein-coding	0	3
chr15	67189000	67193600	reg_10480	deseq_down	33.0652362581949	-2.31158771883553	0.717756484671087	-3.22057378540414	0.00127934255218584	0.00628254776519396	-2.202	chr15:67189000-67193600	3'	SMAD3	protein-coding	0	3
chr15	67224000	67226400	reg_10482	deseq_down	25.4338863979865	-5.37611765510799	0.902806305017868	-5.954896000645	2.60237264401538e-09	1.85609741985011e-07	-6.731	chr15:67224000-67226400	intron	AAGAB	protein-coding	0	3
chr15	67264400	67265400	reg_10483	deseq_down	7.49977951680992	-2.33866898776656	0.875583773975814	-2.67098255732541	0.00756295767206595	0.0245766419088129	-1.609	chr15:67264400-67265400	intron	AAGAB	protein-coding	0	2
chr15	67267400	67268600	reg_10484	deseq_down	6.77729729509172	-3.0794296822609	0.787967405877612	-3.90806733792641	9.30373783250096e-05	0.0008328317550143	-3.079	chr15:67267400-67268600	intron	AAGAB	protein-coding	0	2
chr15	67608200	67609200	reg_10488	deseq_down	7.26332671677629	-2.85171631667261	0.829454503121844	-3.43806237224528	0.000585892728191207	0.0034317759197805	-2.464	chr15:67608200-67609200	intron	MAP2K5	protein-coding	0	2
chr15	68012400	68013600	reg_10499	deseq_down	6.47150483345403	-3.27849456826841	0.838626387924358	-3.90936251884805	9.25400032593211e-05	0.000829052211116397	-3.081	chr15:68012400-68013600	Intergenic	PIAS1	protein-coding	1	2
chr15	68125600	68126400	reg_10501	deseq_down	4.68455910934	-2.91285900120422	0.791638283352378	-3.67953276447045	0.000233661668680793	0.00168268361018115	-2.774	chr15:68125600-68126400	intron	PIAS1	protein-coding	0	2
chr15	68137600	68139600	reg_10502	deseq_down	17.2086406920917	-2.76501821122544	0.843474748316726	-3.27812802546066	0.00104497989279373	0.00536663013223395	-2.27	chr15:68137600-68139600	intron	CALML4	protein-coding	1	2
chr15	68186600	68188600	reg_10503	deseq_down	13.640308719003	-3.25955746314582	0.700982851594617	-4.64998174453323	3.31964411135755e-06	6.02634680314135e-05	-4.22	chr15:68186600-68188600	exon	CALML4	protein-coding	0	4
chr15	68786800	68790400	reg_10507	deseq_down	41.2556234605293	-1.53349815634549	0.604332975902341	-2.53750534472456	0.0111645663327081	0.0330608323505038	-1.481	chr15:68786800-68790400	intron	MIR4312	ncRNA	2	4
chr15	68791600	68796200	reg_10508	deseq_down	52.1209409653534	-3.31247178402742	0.779729805203197	-4.2482302996795	2.1546583579506e-05	0.000264685462873115	-3.577	chr15:68791600-68796200	intron	MIR4312	ncRNA	1	3
chr15	69167200	69168200	reg_10512	deseq_down	8.1377328696326	-1.78519837068938	0.72850165421569	-2.45050695541843	0.0142655206484161	0.0398836817047125	-1.399	chr15:69167200-69168200	intron	GLCE	protein-coding	1	2
chr15	69171600	69174600	reg_10513	deseq_down	37.9663662615901	-1.94671545184973	0.783287012290921	-2.48531562671526	0.0129436616516606	0.03702952443811	-1.431	chr15:69171600-69174600	intron	GLCE	protein-coding	4	4
chr15	69290600	69291200	reg_10518	deseq_down	7.48010129214037	-2.74136337269944	0.811128619347744	-3.37969010994072	0.00072567600602739	0.00404778724818312	-2.393	chr15:69290600-69291200	Intergenic	PAQR5	protein-coding	0	2
chr15	69304000	69306400	reg_10519	deseq_down	37.6260080698619	-2.2680413336346	0.861676097354076	-2.63212747875798	0.00848520184086913	0.0268600051432485	-1.571	chr15:69304000-69306400	intron	PAQR5	protein-coding	1	3
chr15	69310400	69320400	reg_10520	deseq_down	249.633360692993	-2.26468482930923	0.762275187691873	-2.97095440842902	0.00296875849433939	0.011971020831421	-1.922	chr15:69310400-69320400	intron	PAQR5	protein-coding	9	5
chr15	69320800	69322200	reg_10521	deseq_down	9.77024579939889	-3.70247032157568	0.822669809587238	-4.50055450975323	6.77764206744893e-06	0.000106252622728638	-3.974	chr15:69320800-69322200	intron	PAQR5	protein-coding	0	2
chr15	69323200	69324200	reg_10522	deseq_down	4.96363283322837	-2.27024577326725	0.883020379604373	-2.57100042728845	0.0101405201839627	0.030681146001834	-1.513	chr15:69323200-69324200	intron	PAQR5	protein-coding	0	2
chr15	69324200	69333600	reg_10523	deseq_down	191.690998442704	-1.85335560191856	0.664859098272543	-2.78759154644044	0.00531014485150733	0.018724979618091	-1.728	chr15:69324200-69333600	intron	PAQR5	protein-coding	9	5
chr15	69359000	69362000	reg_10525	deseq_down	15.6231921213792	-1.95583939284976	0.769104152359274	-2.54300979503244	0.0109902148178548	0.0326519588097753	-1.486	chr15:69359000-69362000	intron	PAQR5	protein-coding	0	3
chr15	69685400	69686800	reg_10531	deseq_down	10.4335750993131	-2.52784321533386	0.921311122176189	-2.74374546718045	0.00607426158693454	0.0208140000991936	-1.682	chr15:69685400-69686800	intron	PCAT29	ncRNA	0	3
chr15	69995400	7e+07	reg_10534	deseq_down	59.4692693473337	-1.98408830688526	0.714278832588199	-2.77775039153251	0.00547366485845144	0.0191993073477045	-1.717	chr15:69995400-7e+07	Intergenic	MIR629	ncRNA	3	3
chr15	70300400	70300800	reg_10542	deseq_down	3.44703058869087	-2.58595895592391	0.888383364059363	-2.91085927600858	0.00360436313827897	0.0139137750726938	-1.857	chr15:70300400-70300800	Intergenic	TLE3	protein-coding	0	2
chr15	70716000	70716400	reg_10550	deseq_down	3.77859653670944	-3.4202713865273	0.866302428825639	-3.9481262809846	7.87652557055304e-05	0.000731385345768469	-3.136	chr15:70716000-70716400	intron	UACA	protein-coding	0	2
chr15	70740400	70743800	reg_10552	deseq_down	38.8841256191367	-1.66804929675508	0.622503081724714	-2.67958399841743	0.00737137060637319	0.0241341649037707	-1.617	chr15:70740400-70743800	intron	UACA	protein-coding	4	3
chr15	71125000	71125800	reg_10559	deseq_down	5.93095994280137	-2.7210899298282	0.70423787126378	-3.86387901142707	0.000111600513968999	0.000957142809296764	-3.019	chr15:71125000-71125800	Intergenic	THSD4	protein-coding	0	3
chr15	71327000	71332200	reg_10563	deseq_down	86.964477935546	-2.63919816425441	0.746233649656874	-3.53669144438601	0.000405172728402295	0.00257168896696309	-2.59	chr15:71327000-71332200	intron	THSD4-AS1	ncRNA	5	4
chr15	72085800	72086400	reg_10582	deseq_down	6.02580521589185	-3.69128547606751	0.817371962272868	-4.51604122290071	6.30064042841218e-06	0.000100633877576193	-3.997	chr15:72085800-72086400	intron	SENP8	protein-coding	0	2
chr15	72168000	72171200	reg_10583	deseq_down	43.798317751238	-1.74753320844562	0.708360283889626	-2.46701184155875	0.013624585185131	0.0385144752928968	-1.414	chr15:72168000-72171200	intron	GRAMD2A	protein-coding	3	3
chr15	72858800	72860200	reg_10592	deseq_down	14.4351385963487	-3.5019980612957	0.880923315929804	-3.97537220092691	7.02692709574147e-05	0.000667773848588101	-3.175	chr15:72858800-72860200	Intergenic	ADPGK	protein-coding	1	3
chr15	72911600	72912800	reg_10593	deseq_down	8.71605206764367	-4.82652561936658	0.831973579867195	-5.8012967432656	6.58040281681333e-09	4.04029407828609e-07	-6.394	chr15:72911600-72912800	Intergenic	ADPGK	protein-coding	0	3
chr15	72918600	72919000	reg_10594	deseq_down	3.52610546616214	-3.1478199057534	0.725614141463988	-4.33814575251029	1.43689855888619e-05	0.000192599112627701	-3.715	chr15:72918600-72919000	Intergenic	NEO1	protein-coding	0	2
chr15	72920200	72920800	reg_10595	deseq_down	6.53690352220404	-4.6650875219072	0.755590818509916	-6.17409238919434	6.65446218326304e-10	6.02694042938416e-08	-7.22	chr15:72920200-72920800	Intergenic	NEO1	protein-coding	0	2
chr15	72939800	72941200	reg_10596	deseq_down	8.31245117872626	-3.93669104189555	0.786490847993769	-5.00538696913958	5.57499190391319e-07	1.44478294493424e-05	-4.84	chr15:72939800-72941200	Intergenic	NEO1	protein-coding	0	2
chr15	72961000	72963000	reg_10597	deseq_down	19.5934295361358	-2.90774315027988	0.827293398317841	-3.51476653408848	0.00044014074575326	0.00274054898211823	-2.562	chr15:72961000-72963000	Intergenic	NEO1	protein-coding	2	3
chr15	72993800	72995600	reg_10599	deseq_down	16.6726327464136	-4.09605036279254	0.846607002518274	-4.8381957042744	1.31023098903072e-06	2.84706397577036e-05	-4.546	chr15:72993800-72995600	Intergenic	NEO1	protein-coding	1	4
chr15	72997800	73000200	reg_10600	deseq_down	19.3680602983931	-4.85580053413003	0.782192884229711	-6.20793238091386	5.36862400096375e-10	5.01890516067498e-08	-7.299	chr15:72997800-73000200	Intergenic	NEO1	protein-coding	0	3
chr15	73004600	73005800	reg_10601	deseq_down	7.57084770809988	-3.22187148675325	0.865391597028642	-3.72302145966714	0.000196852783045056	0.0014722363846538	-2.832	chr15:73004600-73005800	Intergenic	NEO1	protein-coding	0	2
chr15	73028200	73029400	reg_10602	deseq_down	6.7418073245734	-3.44451680810002	0.765453765708941	-4.49996715988432	6.79639614284893e-06	0.000106496180848221	-3.973	chr15:73028200-73029400	Intergenic	NEO1	protein-coding	0	2
chr15	73195200	73196800	reg_10604	deseq_down	10.0396183065557	-2.03847622756779	0.807291400139325	-2.52508106393303	0.0115671603884789	0.0339420614726257	-1.469	chr15:73195200-73196800	intron	MIR12135	ncRNA	1	2
chr15	73575400	73580000	reg_10608	deseq_down	74.7610632254117	-2.22338967074052	0.843306698945496	-2.63651370672227	0.00837628160654814	0.0265954776443542	-1.575	chr15:73575400-73580000	intron	NPTN-IT1	ncRNA	6	4
chr15	73708200	73710600	reg_10611	deseq_down	23.1613193269459	-1.9682559507284	0.739331090705327	-2.66221179586898	0.00776290158448794	0.0250737326797817	-1.601	chr15:73708200-73710600	intron	CD276	protein-coding	1	3
chr15	74195800	74197000	reg_10616	deseq_down	17.012072598784	-2.76468963529621	0.962606279649085	-2.87208767877981	0.00407769814220801	0.0152880188419884	-1.816	chr15:74195800-74197000	intron	STRA6	protein-coding	2	1
chr15	74831600	74832800	reg_10628	deseq_down	22.6255508643443	-3.64833115577479	0.807903902914617	-4.5157984045045	6.30786517323915e-06	0.000100652116703557	-3.997	chr15:74831600-74832800	TTS	CPLX3	protein-coding	0	2
chr15	74928400	74930200	reg_10632	deseq_down	12.9569183670674	-2.3642110459471	0.82793040744461	-2.85556735770122	0.00429600092123601	0.0159135722506587	-1.798	chr15:74928400-74930200	intron	COX5A	protein-coding	0	2
chr15	75501800	75503000	reg_10646	deseq_down	4.48983111311311	-4.19656569892864	0.779773804601569	-5.38177311697833	7.37556908508073e-08	2.78956666630471e-06	-5.554	chr15:75501800-75503000	intron	SIN3A	protein-coding	0	2
chr15	75572000	75574200	reg_10650	deseq_down	14.9351202063615	-3.40683321858541	0.793757898602863	-4.29203063627079	1.77046513357375e-05	0.000226605116083433	-3.645	chr15:75572000-75574200	intron	PTPN9	protein-coding	0	3
chr15	75660800	75671000	reg_10651	deseq_down	206.091271373024	-1.92636788024939	0.691336406641747	-2.78644067018973	0.00532903722865506	0.0187735957041847	-1.726	chr15:75660800-75671000	Intergenic	SNX33	protein-coding	8	5
chr15	75922000	75924600	reg_10653	deseq_down	20.416100340396	-3.08260423653422	0.794042476915629	-3.88216540821375	0.000103530413747041	0.000902353308544789	-3.045	chr15:75922000-75924600	intron	FBXO22	protein-coding	1	3
chr15	76354400	76355400	reg_10657	deseq_down	6.54200579641578	-2.55968983971973	0.817147042011392	-3.13247152363069	0.0017334124167008	0.00795528366638419	-2.099	chr15:76354400-76355400	intron	ISL2	protein-coding	0	2
chr15	76366200	76368800	reg_10658	deseq_down	20.7382446496659	-2.36737241530334	0.862148875968517	-2.74589746770115	0.00603456200617755	0.0207036901339871	-1.684	chr15:76366200-76368800	intron	ISL2	protein-coding	0	3
chr15	76447600	76450800	reg_10659	deseq_down	31.693395058788	-4.1602972153544	0.874918031995486	-4.7550708331679	1.98376850856436e-06	3.94536268163636e-05	-4.404	chr15:76447600-76450800	intron	ISL2	protein-coding	1	3
chr15	76532600	76534400	reg_10661	deseq_down	21.4426193191107	-2.27946618711067	0.748786071826117	-3.04421552814354	0.00233287943183759	0.0099902059934308	-2	chr15:76532600-76534400	intron	MIR3713	ncRNA	2	3
chr15	76576200	76578600	reg_10662	deseq_down	43.8476827953898	-2.65439818345574	0.792653804496103	-3.3487484301462	0.000811774675215802	0.00442074561487441	-2.355	chr15:76576200-76578600	intron	MIR3713	ncRNA	2	3
chr15	76912200	76912600	reg_10663	deseq_down	3.28840129082733	-2.6584574938392	0.809071230873917	-3.2858138967167	0.0010168817066631	0.00524277878461197	-2.28	chr15:76912200-76912600	Intergenic	SCAPER	protein-coding	0	2
chr15	77029000	77030800	reg_10665	deseq_down	14.4336760530517	-2.76998807531702	0.879211611482537	-3.15053627493185	0.00162971017424332	0.00759307736258037	-2.12	chr15:77029000-77030800	intron	PSTPIP1	protein-coding	1	2
chr15	77113000	77113800	reg_10667	deseq_down	4.82120197434225	-2.65363845370105	0.839348503794023	-3.16154546258922	0.0015693431885768	0.00736574152357972	-2.133	chr15:77113000-77113800	3'	TSPAN3	protein-coding	0	2
chr15	77173600	77174400	reg_10672	deseq_down	6.27513249270899	-2.43670870999773	0.82022736043079	-2.97077228528191	0.00297051948625037	0.0119754381627445	-1.922	chr15:77173600-77174400	intron	LINC00597	ncRNA	0	2
chr15	77410400	77412000	reg_10674	deseq_down	12.9757634265321	-3.84316351422338	0.79578358799108	-4.82940785939714	1.36939662151242e-06	2.9446921242581e-05	-4.531	chr15:77410400-77412000	intron	PEAK1	protein-coding	0	3
chr15	77581600	77583600	reg_10680	deseq_down	18.5156194375324	-2.31584654252885	0.878957325930738	-2.63476561854306	0.00841953990945193	0.0267020846922283	-1.573	chr15:77581600-77583600	Intergenic	LINGO1	protein-coding	2	3
chr15	77604600	77612800	reg_10681	deseq_down	60.1690871062186	-3.97236317021654	1.31026033943087	-3.03173579377514	0.00243151928278053	0.0103032905434493	-1.987	chr15:77604600-77612800	Intergenic	LINGO1	protein-coding	1	3
chr15	77648400	77649200	reg_10683	deseq_down	5.53503296136053	-3.8970949722669	0.814300974646071	-4.78581641629588	1.70293664910858e-06	3.4825162298215e-05	-4.458	chr15:77648400-77649200	non-coding	LINGO1-AS1	ncRNA	0	2
chr15	77652600	77653200	reg_10684	deseq_down	4.49860750585041	-4.65061979057614	0.812587052070696	-5.72322654997403	1.04519738347255e-08	5.82319229101692e-07	-6.235	chr15:77652600-77653200	intron	LINGO1-AS2	ncRNA	0	2
chr15	77851400	77854000	reg_10685	deseq_down	30.0650421438818	-2.46356905290054	0.943372093118972	-2.61145000034451	0.00901591706365965	0.0280953633996942	-1.551	chr15:77851400-77854000	Intergenic	LINGO1	protein-coding	3	3
chr15	77858200	77860600	reg_10686	deseq_down	25.1269714983044	-2.95647134996557	0.995283944342426	-2.97048030039194	0.00297334474638534	0.0119833253773891	-1.921	chr15:77858200-77860600	Intergenic	LINGO1	protein-coding	2	4
chr15	77875400	77877600	reg_10687	deseq_down	8.54121010970842	-2.72549324886004	0.848468707517086	-3.21224957940497	0.00131699908705894	0.00642938011316251	-2.192	chr15:77875400-77877600	Intergenic	LOC645752	pseudo	0	2
chr15	77908000	77911000	reg_10688	deseq_down	41.1189762928841	-2.17956279303503	0.722335606088865	-3.01738246690678	0.0025496789301332	0.0106714398019259	-1.972	chr15:77908000-77911000	Intergenic	LOC645752	pseudo	2	4
chr15	78006800	78009400	reg_10690	deseq_down	19.2870189185515	-2.00733910964271	0.769750715683442	-2.6077781660267	0.00911319923222599	0.0282839928154635	-1.548	chr15:78006800-78009400	intron	LOC91450	ncRNA	0	2
chr15	78011200	78019600	reg_10691	deseq_down	105.212849008404	-2.10467524771488	0.565630935107614	-3.72093376985199	0.000198487493474227	0.00148144905481192	-2.829	chr15:78011200-78019600	intron	LOC91450	ncRNA	6	5
chr15	78034800	78039600	reg_10692	deseq_down	33.4412636004926	-1.48222893660623	0.571392541681068	-2.59406420014765	0.00948487739315094	0.029136965789375	-1.536	chr15:78034800-78039600	intron	TBC1D2B	protein-coding	3	2
chr15	78044400	78045400	reg_10693	deseq_down	6.87825874022297	-2.77373434636055	0.807777606601809	-3.43378465024452	0.000595216876270773	0.00347225582642428	-2.459	chr15:78044400-78045400	exon	TBC1D2B	protein-coding	0	2
chr15	78046600	78048000	reg_10694	deseq_down	14.9546190157067	-1.79281373701682	0.690098522531436	-2.59790983241115	0.00937931193723476	0.0288985149660969	-1.539	chr15:78046600-78048000	intron	TBC1D2B	protein-coding	0	3
chr15	78150000	78150600	reg_10703	deseq_down	21.4467418955993	-2.48721154768616	0.697147114443605	-3.56769969516579	0.000360128901117443	0.00234430247965897	-2.63	chr15:78150000-78150600	intron	IDH3A	protein-coding	1	2
chr15	78214200	78220200	reg_10705	deseq_down	82.253445552777	-2.42312314060689	0.660426994498275	-3.66902498049423	0.000243477290022883	0.00173469051367434	-2.761	chr15:78214200-78220200	intron	ACSBG1	protein-coding	6	4
chr15	78315200	78317800	reg_10707	deseq_down	73.2915576986314	-3.44898970306599	0.708622082190975	-4.86717785085404	1.13203148381835e-06	2.54853400853636e-05	-4.594	chr15:78315200-78317800	Intergenic	WDR61	protein-coding	3	5
chr15	78365600	78366600	reg_10708	deseq_down	12.2034984781962	-3.38899948372929	0.829311691441141	-4.08652080840684	4.37890229350863e-05	0.000459756955905376	-3.337	chr15:78365600-78366600	Intergenic	CRABP1	protein-coding	0	3
chr15	78372400	78376200	reg_10709	deseq_down	181.258720505437	-1.64221885165999	0.613129258348608	-2.67842193028451	0.00739699736650828	0.024182182243132	-1.617	chr15:78372400-78376200	Intergenic	CRABP1	protein-coding	10	5
chr15	78396800	78397600	reg_10710	deseq_down	6.90408575463228	-2.27773870988211	0.845830456993718	-2.69290221349765	0.00708330406328644	0.0234157291649587	-1.63	chr15:78396800-78397600	Intergenic	IREB2	protein-coding	0	2
chr15	78406800	78408800	reg_10711	deseq_down	11.0748982528741	-2.66961723727597	0.74773601405493	-3.57026702886596	0.000356617504270786	0.00232870948822758	-2.633	chr15:78406800-78408800	Intergenic	IREB2	protein-coding	0	2
chr15	78414400	78416400	reg_10712	deseq_down	13.1971522839265	-2.52551083301683	0.837624497712842	-3.01508711828846	0.00256905452499539	0.0107315213476579	-1.969	chr15:78414400-78416400	Intergenic	IREB2	protein-coding	0	3
chr15	78418600	78419600	reg_10713	deseq_down	6.56284621322332	-2.65885731726431	0.78491148404474	-3.38746135240997	0.000705426550380062	0.00397097912200677	-2.401	chr15:78418600-78419600	Intergenic	IREB2	protein-coding	0	3
chr15	78422200	78424000	reg_10714	deseq_down	19.8525742110132	-3.15826680454842	0.89530534135373	-3.52758624199988	0.000419367122506899	0.00263943689369667	-2.578	chr15:78422200-78424000	Intergenic	IREB2	protein-coding	1	3
chr15	78429200	78430200	reg_10715	deseq_down	6.22901513177845	-3.5802487023545	0.819230584323931	-4.37025761838358	1.24100037989401e-05	0.0001720631091594	-3.764	chr15:78429200-78430200	Intergenic	IREB2	protein-coding	0	3
chr15	78640600	78641600	reg_10718	deseq_down	6.99800616853811	-1.87400518461095	0.790965382194739	-2.36926321530158	0.017823563782374	0.0473283334521292	-1.325	chr15:78640600-78641600	exon	CHRNB4	protein-coding	0	2
chr15	78872800	78875000	reg_10719	deseq_down	214.07494111636	-2.17123968340049	0.651170888423294	-3.3343623340684	0.00085495209172755	0.00459687807045192	-2.338	chr15:78872800-78875000	intron	MORF4L1	protein-coding	0	3
chr15	79573600	79575800	reg_10723	deseq_down	18.4099662393389	-4.92684591935321	0.783215421967489	-6.29053741941987	3.16368774663439e-10	3.29187845915404e-08	-7.483	chr15:79573600-79575800	Intergenic	MINAR1	protein-coding	0	4
chr15	80076000	80077200	reg_10726	deseq_down	9.16067531553253	-2.82114843386601	0.713587684431594	-3.95347130480984	7.70255051094695e-05	0.000717849075216216	-3.144	chr15:80076000-80077200	intron	ZFAND6	protein-coding	0	2
chr15	80093400	80094600	reg_10727	deseq_down	10.4290064518954	-2.79430990055985	0.730019550128739	-3.82771927144563	0.000129336148776101	0.00107226283444396	-2.97	chr15:80093400-80094600	intron	ZFAND6	protein-coding	0	3
chr15	80703800	80714400	reg_10733	deseq_down	180.462135898114	-2.47630044248415	0.651810378903549	-3.799111708914	0.000145215631854176	0.00117128104328104	-2.931	chr15:80703800-80714400	intron	ABHD17C	protein-coding	6	5
chr15	80915600	80916600	reg_10741	deseq_down	6.78525579231486	-2.36952363447265	0.842309052595589	-2.81312853895007	0.00490620348692241	0.0176216516383992	-1.754	chr15:80915600-80916600	intron	MESD	protein-coding	0	2
chr15	81274400	81276400	reg_10745	deseq_down	14.5783967099206	-2.380753843249	0.85402221045138	-2.78769546519251	0.00530844193928674	0.0187229646742785	-1.728	chr15:81274400-81276400	intron	IL16	protein-coding	1	3
chr15	81279600	81281600	reg_10746	deseq_down	16.428058444217	-3.96169195176896	0.895119307903047	-4.42588146271788	9.60492596784912e-06	0.000140337933766004	-3.853	chr15:81279600-81281600	intron	IL16	protein-coding	0	2
chr15	82485800	82489200	reg_10752	deseq_down	15.7347432875617	-2.70379226346643	0.80208185895982	-3.37096797946889	0.000749045636061437	0.00415085671128888	-2.382	chr15:82485800-82489200	intron	LOC727751	pseudo	1	2
chr15	83052600	83054200	reg_10755	deseq_down	18.8587748936699	-1.44475793099424	0.570161390226657	-2.53394557358558	0.0112786248067642	0.0333203721973804	-1.477	chr15:83052600-83054200	intron	BTBD1	protein-coding	2	3
chr15	84764000	84765200	reg_10763	deseq_down	11.112792597567	-3.9695962444074	0.745627728457817	-5.32383130737066	1.01604137931259e-07	3.60261980197118e-06	-5.443	chr15:84764000-84765200	intron	ZNF592	protein-coding	0	2
chr15	84991800	84993800	reg_10770	deseq_down	22.377478176065	-2.70658546423547	0.695049076040335	-3.89409260084881	9.85669942617299e-05	0.000870092320111413	-3.06	chr15:84991800-84993800	intron	PDE8A	protein-coding	0	4
chr15	85000400	85001200	reg_10771	deseq_down	6.50066381423116	-1.91336146020138	0.731159687581439	-2.61688587691491	0.00887360035832913	0.0277826802515179	-1.556	chr15:85000400-85001200	intron	PDE8A	protein-coding	0	2
chr15	85006800	85007400	reg_10772	deseq_down	5.63282765924142	-4.60329237315016	0.818979465491684	-5.62076653580871	1.90112039903303e-08	9.3623707960649e-07	-6.029	chr15:85006800-85007400	intron	PDE8A	protein-coding	0	2
chr15	85007800	85011600	reg_10773	deseq_down	78.393603320525	-2.31307378370876	0.702469537620851	-3.2927745045611	0.000992040039159654	0.00515070176591616	-2.288	chr15:85007800-85011600	intron	PDE8A	protein-coding	7	4
chr15	85022200	85026600	reg_10774	deseq_down	39.2629430821478	-3.68579592388938	0.875070900417899	-4.21199690462703	2.53123013806705e-05	0.000299387170082884	-3.524	chr15:85022200-85026600	intron	PDE8A	protein-coding	1	3
chr15	85027000	85027600	reg_10775	deseq_down	5.04618349514531	-2.59203777894689	0.701775561960822	-3.69354237942471	0.000221151633596247	0.00160923310515264	-2.793	chr15:85027000-85027600	intron	PDE8A	protein-coding	0	2
chr15	85028200	85029000	reg_10776	deseq_down	5.49063032051589	-3.42857604557037	0.847735288070523	-4.04439462862745	5.24584949764764e-05	0.000530581122479068	-3.275	chr15:85028200-85029000	intron	PDE8A	protein-coding	0	2
chr15	85029200	85034800	reg_10777	deseq_down	120.259763600764	-1.47465685635383	0.626228831080156	-2.3548210864234	0.0185316258193276	0.0488129277988562	-1.311	chr15:85029200-85034800	intron	PDE8A	protein-coding	8	4
chr15	85315400	85319800	reg_10781	deseq_down	139.477650980835	-2.03100722358049	0.683183759568371	-2.97285641693775	0.00295042435877546	0.0119147460316431	-1.924	chr15:85315400-85319800	Intergenic	MIR7706	ncRNA	8	5
chr15	85356400	85359400	reg_10784	deseq_down	33.9823291141246	-2.09313373021498	0.728796401992489	-2.87204180000405	0.00407829019073436	0.0152885065215409	-1.816	chr15:85356400-85359400	Intergenic	MIR7706	ncRNA	4	3
